timestamp_start,timestamp_end,server,ip_protocol,transport_protocol,download,upload,priority,average_speed,download_mbps,upload_mbps
2024-01-24 16:06:16,2024-01-24 16:06:17,131.173.23.81,v4,UDP,237750000,15720000,0,0,237.75,15.72
2024-01-24 16:06:17,2024-01-24 16:06:18,131.173.23.81,v4,UDP,230035000,15627000,0,0,230.035,15.627
2024-01-24 16:06:18,2024-01-24 16:06:19,131.173.23.81,v4,UDP,237902000,15244000,0,0,237.902,15.244
2024-01-24 16:06:19,2024-01-24 16:06:20,131.173.23.81,v4,UDP,229291000,15604000,0,0,229.291,15.604
2024-01-24 16:06:20,2024-01-24 16:06:21,131.173.23.81,v4,UDP,216296000,15673000,0,0,216.296,15.673
2024-01-24 16:06:21,2024-01-24 16:06:22,131.173.23.81,v4,UDP,184729000,15812000,0,0,184.729,15.812
2024-01-24 16:06:22,2024-01-24 16:06:23,131.173.23.81,v4,UDP,224171000,16310000,0,0,224.171,16.31
2024-01-24 16:06:23,2024-01-24 16:06:24,131.173.23.81,v4,UDP,233669000,15951000,0,0,233.669,15.951
2024-01-24 16:08:05,2024-01-24 16:08:06,131.173.23.81,v4,UDP,344010000,31216000,0,43.3468146515359,344.01,31.216
2024-01-24 16:08:06,2024-01-24 16:08:07,131.173.23.81,v4,UDP,265957000,35447000,0,43.3468146515359,265.957,35.447
2024-01-24 16:08:07,2024-01-24 16:08:08,131.173.23.81,v4,UDP,314123000,35573000,0,43.3468146515359,314.123,35.573
2024-01-24 16:08:08,2024-01-24 16:08:09,131.173.23.81,v4,UDP,218464000,35183000,0,43.3468146515359,218.464,35.183
2024-01-24 16:08:09,2024-01-24 16:08:10,131.173.23.81,v4,UDP,257177000,35606000,0,43.3468146515359,257.177,35.606
2024-01-24 16:08:10,2024-01-24 16:08:11,131.173.23.81,v4,UDP,326394000,35529000,0,43.3468146515359,326.394,35.529
2024-01-24 16:08:11,2024-01-24 16:08:12,131.173.23.81,v4,UDP,231464000,31313000,0,43.3468146515359,231.464,31.313
2024-01-24 16:08:12,2024-01-24 16:08:13,131.173.23.81,v4,UDP,155768000,31543000,0,43.3468146515359,155.768,31.543
2024-01-24 16:08:13,2024-01-24 16:08:14,131.173.23.81,v4,UDP,184556000,31289000,0,43.3468146515359,184.556,31.289
2024-01-24 16:08:14,2024-01-24 16:08:15,131.173.23.81,v4,UDP,191818000,27825000,0,43.3468146515359,191.818,27.825
2024-01-24 16:08:15,2024-01-24 16:08:16,131.173.23.81,v4,UDP,196348000,24824000,0,32.5264350718941,196.348,24.824
2024-01-24 16:08:16,2024-01-24 16:08:17,131.173.23.81,v4,UDP,198691000,29412000,0,21.7060554922523,198.691,29.412
2024-01-24 16:08:17,2024-01-24 16:08:18,131.173.23.81,v4,UDP,190068000,26017000,0,21.7060554922523,190.068,26.017
2024-01-24 16:08:18,2024-01-24 16:08:19,131.173.23.81,v4,UDP,194067000,20539000,0,21.7060554922523,194.067,20.539
2024-01-24 16:08:19,2024-01-24 16:08:20,131.173.23.81,v4,UDP,324977000,21222000,0,21.7060554922523,324.977,21.222
2024-01-24 16:09:25,2024-01-24 16:09:26,131.173.23.81,v4,UDP,251530000,3625000,0,24.7477867434056,251.53,3.625
2024-01-24 16:09:26,2024-01-24 16:09:27,131.173.23.81,v4,UDP,345026000,13032000,0,24.7477867434056,345.026,13.032
2024-01-24 16:09:27,2024-01-24 16:09:28,131.173.23.81,v4,UDP,378056000,17665000,0,24.7477867434056,378.056,17.665
2024-01-24 16:09:28,2024-01-24 16:09:29,131.173.23.81,v4,UDP,383779000,19565000,0,24.7477867434056,383.779,19.565
2024-01-24 16:09:29,2024-01-24 16:09:30,131.173.23.81,v4,UDP,353570000,19312000,0,24.7477867434056,353.57,19.312
2024-01-24 16:09:30,2024-01-24 16:09:31,131.173.23.81,v4,UDP,389334000,19275000,0,24.7477867434056,389.334,19.275
2024-01-24 16:09:31,2024-01-24 16:09:32,131.173.23.81,v4,UDP,385443000,19369000,0,24.7477867434056,385.443,19.369
2024-01-24 16:09:32,2024-01-24 16:09:33,131.173.23.81,v4,UDP,376934000,19473000,0,24.7477867434056,376.934,19.473
2024-01-24 16:09:33,2024-01-24 16:09:34,131.173.23.81,v4,UDP,360525000,19321000,0,24.7477867434056,360.525,19.321
2024-01-24 16:09:34,2024-01-24 16:09:35,131.173.23.81,v4,UDP,383503000,19184000,0,24.7477867434056,383.503,19.184
2024-01-24 16:09:35,2024-01-24 16:09:36,131.173.23.81,v4,UDP,308143000,19704000,0,24.7477867434056,308.143,19.704
2024-01-24 16:09:36,2024-01-24 16:09:37,131.173.23.81,v4,UDP,272698000,18545000,0,24.7477867434056,272.698,18.545
2024-01-24 16:09:37,2024-01-24 16:09:38,131.173.23.81,v4,UDP,271390000,19254000,0,24.7477867434056,271.39,19.254
2024-01-24 16:09:38,2024-01-24 16:09:39,131.173.23.81,v4,UDP,318131000,18418000,0,24.7477867434056,318.131,18.418
2024-01-24 16:09:39,2024-01-24 16:09:40,131.173.23.81,v4,UDP,328784000,19195000,0,24.7477867434056,328.784,19.195
2024-01-24 16:10:20,2024-01-24 16:10:21,131.173.23.81,v4,UDP,313905000,18915000,0,13.5717528822833,313.905,18.915
2024-01-24 16:10:21,2024-01-24 16:10:22,131.173.23.81,v4,UDP,327780000,22278000,0,13.5717528822833,327.78,22.278
2024-01-24 16:10:22,2024-01-24 16:10:23,131.173.23.81,v4,UDP,314762000,22121000,0,13.5717528822833,314.762,22.121
2024-01-24 16:10:23,2024-01-24 16:10:24,131.173.23.81,v4,UDP,250363000,21608000,0,13.5717528822833,250.363,21.608
2024-01-24 16:10:24,2024-01-24 16:10:25,131.173.23.81,v4,UDP,327680000,22865000,0,13.5717528822833,327.68,22.865
2024-01-24 16:10:25,2024-01-24 16:10:26,131.173.23.81,v4,UDP,277653000,18708000,0,13.5717528822833,277.653,18.708
2024-01-24 16:10:26,2024-01-24 16:10:27,131.173.23.81,v4,UDP,319702000,18036000,0,13.5717528822833,319.702,18.036
2024-01-24 16:10:27,2024-01-24 16:10:28,131.173.23.81,v4,UDP,320686000,21547000,0,13.5717528822833,320.686,21.547
2024-01-24 16:10:28,2024-01-24 16:10:29,131.173.23.81,v4,UDP,305710000,22504000,0,13.5717528822833,305.71,22.504
2024-01-24 16:10:29,2024-01-24 16:10:30,131.173.23.81,v4,UDP,223477000,23402000,0,13.5717528822833,223.477,23.402
2024-01-24 16:10:30,2024-01-24 16:10:31,131.173.23.81,v4,UDP,345203000,23446000,0,13.5717528822833,345.203,23.446
2024-01-24 16:10:31,2024-01-24 16:10:32,131.173.23.81,v4,UDP,341230000,22856000,0,13.5717528822833,341.23,22.856
2024-01-24 16:10:32,2024-01-24 16:10:33,131.173.23.81,v4,UDP,320889000,22648000,0,13.5717528822833,320.889,22.648
2024-01-24 16:10:33,2024-01-24 16:10:34,131.173.23.81,v4,UDP,312235000,22890000,0,13.5717528822833,312.235,22.89
2024-01-24 16:10:34,2024-01-24 16:10:35,131.173.23.81,v4,UDP,242245000,22798000,0,13.5717528822833,242.245,22.798
2024-01-24 16:11:16,2024-01-24 16:11:17,131.173.23.81,v4,UDP,371660000,30542000,0,23.9833624670093,371.66,30.542
2024-01-24 16:11:17,2024-01-24 16:11:18,131.173.23.81,v4,UDP,375076000,40431000,0,23.9833624670093,375.076,40.431
2024-01-24 16:11:18,2024-01-24 16:11:19,131.173.23.81,v4,UDP,340161000,39199000,0,23.9833624670093,340.161,39.199
2024-01-24 16:11:19,2024-01-24 16:11:20,131.173.23.81,v4,UDP,308177000,38749000,0,23.9833624670093,308.177,38.749
2024-01-24 16:11:20,2024-01-24 16:11:21,131.173.23.81,v4,UDP,118058000,23027000,0,23.9833624670093,118.058,23.027
2024-01-24 16:11:21,2024-01-24 16:11:22,131.173.23.81,v4,UDP,52271000,8098000,0,23.9833624670093,52.271,8.098
2024-01-24 16:11:22,2024-01-24 16:11:23,131.173.23.81,v4,UDP,68491000,13737000,0,23.9833624670093,68.491,13.737
2024-01-24 16:11:23,2024-01-24 16:11:24,131.173.23.81,v4,UDP,236693000,19590000,0,23.9833624670093,236.693,19.59
2024-01-24 16:11:24,2024-01-24 16:11:25,131.173.23.81,v4,UDP,268962000,38007000,0,23.9833624670093,268.962,38.007
2024-01-24 16:11:25,2024-01-24 16:11:26,131.173.23.81,v4,UDP,298843000,38076000,0,23.9833624670093,298.843,38.076
2024-01-24 16:11:26,2024-01-24 16:11:27,131.173.23.81,v4,UDP,263814000,24175000,0,23.9833624670093,263.814,24.175
2024-01-24 16:11:27,2024-01-24 16:11:28,131.173.23.81,v4,UDP,67564000,11075000,0,23.9833624670093,67.564,11.075
2024-01-24 16:11:28,2024-01-24 16:11:29,131.173.23.81,v4,UDP,98687000,10808000,0,23.9833624670093,98.687,10.808
2024-01-24 16:11:29,2024-01-24 16:11:30,131.173.23.81,v4,UDP,130359000,15152000,0,23.9833624670093,130.359,15.152
2024-01-24 16:11:30,2024-01-24 16:11:31,131.173.23.81,v4,UDP,94473000,9857000,0,23.9833624670093,94.473,9.857
2024-01-24 16:12:13,2024-01-24 16:12:14,131.173.23.81,v4,UDP,393957000,29362000,0,8.29377350624662,393.957,29.362
2024-01-24 16:12:14,2024-01-24 16:12:15,131.173.23.81,v4,UDP,409161000,33119000,0,8.29377350624662,409.161,33.119
2024-01-24 16:12:15,2024-01-24 16:12:16,131.173.23.81,v4,UDP,406900000,33060000,0,5.96375054622105,406.9,33.06
2024-01-24 16:12:16,2024-01-24 16:12:17,131.173.23.81,v4,UDP,332912000,33085000,0,3.63372758619548,332.912,33.085
2024-01-24 16:12:17,2024-01-24 16:12:18,131.173.23.81,v4,UDP,316369000,34091000,0,3.63372758619548,316.369,34.091
2024-01-24 16:12:18,2024-01-24 16:12:19,131.173.23.81,v4,UDP,373945000,33235000,0,3.63372758619548,373.945,33.235
2024-01-24 16:12:19,2024-01-24 16:12:20,131.173.23.81,v4,UDP,409237000,33338000,0,3.63372758619548,409.237,33.338
2024-01-24 16:12:20,2024-01-24 16:12:21,131.173.23.81,v4,UDP,407631000,33339000,0,3.63372758619548,407.631,33.339
2024-01-24 16:12:21,2024-01-24 16:12:22,131.173.23.81,v4,UDP,387330000,33222000,0,3.63372758619548,387.33,33.222
2024-01-24 16:12:22,2024-01-24 16:12:23,131.173.23.81,v4,UDP,314948000,33073000,0,3.63372758619548,314.948,33.073
2024-01-24 16:12:23,2024-01-24 16:12:24,131.173.23.81,v4,UDP,404665000,33315000,0,3.63372758619548,404.665,33.315
2024-01-24 16:12:24,2024-01-24 16:12:25,131.173.23.81,v4,UDP,409505000,33420000,0,3.63372758619548,409.505,33.42
2024-01-24 16:12:25,2024-01-24 16:12:26,131.173.23.81,v4,UDP,405970000,33512000,0,3.63372758619548,405.97,33.512
2024-01-24 16:12:26,2024-01-24 16:12:27,131.173.23.81,v4,UDP,290652000,30162000,0,3.63372758619548,290.652,30.162
2024-01-24 16:12:27,2024-01-24 16:12:28,131.173.23.81,v4,UDP,205720000,28279000,0,3.63372758619548,205.72,28.279
2024-01-24 16:13:08,2024-01-24 16:13:09,131.173.23.81,v4,UDP,309702000,16505000,0,3.01447182228724,309.702,16.505
2024-01-24 16:13:09,2024-01-24 16:13:10,131.173.23.81,v4,UDP,321892000,21292000,0,3.01447182228724,321.892,21.292
2024-01-24 16:13:10,2024-01-24 16:13:11,131.173.23.81,v4,UDP,302918000,21314000,0,3.01447182228724,302.918,21.314
2024-01-24 16:13:11,2024-01-24 16:13:12,131.173.23.81,v4,UDP,313027000,22022000,0,3.01447182228724,313.027,22.022
2024-01-24 16:13:12,2024-01-24 16:13:13,131.173.23.81,v4,UDP,337367000,23024000,0,3.01447182228724,337.367,23.024
2024-01-24 16:13:13,2024-01-24 16:13:14,131.173.23.81,v4,UDP,338114000,24795000,0,3.01447182228724,338.114,24.795
2024-01-24 16:13:14,2024-01-24 16:13:15,131.173.23.81,v4,UDP,341000000,24199000,0,3.01447182228724,341,24.199
2024-01-24 16:13:15,2024-01-24 16:13:16,131.173.23.81,v4,UDP,340352000,23528000,0,1.50723591114362,340.352,23.528
2024-01-24 16:13:16,2024-01-24 16:13:17,131.173.23.81,v4,UDP,334002000,23920000,0,0,334.002,23.92
2024-01-24 16:13:17,2024-01-24 16:13:18,131.173.23.81,v4,UDP,324801000,22913000,0,0,324.801,22.913
2024-01-24 16:13:18,2024-01-24 16:13:19,131.173.23.81,v4,UDP,350260000,23261000,0,0,350.26,23.261
2024-01-24 16:13:19,2024-01-24 16:13:20,131.173.23.81,v4,UDP,341323000,26168000,0,0,341.323,26.168
2024-01-24 16:13:20,2024-01-24 16:13:21,131.173.23.81,v4,UDP,330130000,25507000,0,0,330.13,25.507
2024-01-24 16:13:21,2024-01-24 16:13:22,131.173.23.81,v4,UDP,342710000,24907000,0,0,342.71,24.907
2024-01-24 16:13:22,2024-01-24 16:13:23,131.173.23.81,v4,UDP,351595000,26654000,0,0,351.595,26.654
2024-01-24 16:14:04,2024-01-24 16:14:05,131.173.23.81,v4,UDP,369772000,12915000,0,4.78312752818981,369.772,12.915
2024-01-24 16:14:05,2024-01-24 16:14:06,131.173.23.81,v4,UDP,374996000,21440000,0,4.78312752818981,374.996,21.44
2024-01-24 16:14:06,2024-01-24 16:14:07,131.173.23.81,v4,UDP,314378000,21386000,0,4.78312752818981,314.378,21.386
2024-01-24 16:14:07,2024-01-24 16:14:08,131.173.23.81,v4,UDP,322151000,21952000,0,4.78312752818981,322.151,21.952
2024-01-24 16:14:08,2024-01-24 16:14:09,131.173.23.81,v4,UDP,408117000,22520000,0,4.78312752818981,408.117,22.52
2024-01-24 16:14:09,2024-01-24 16:14:10,131.173.23.81,v4,UDP,385643000,22519000,0,4.78312752818981,385.643,22.519
2024-01-24 16:14:10,2024-01-24 16:14:11,131.173.23.81,v4,UDP,324906000,22809000,0,4.78312752818981,324.906,22.809
2024-01-24 16:14:11,2024-01-24 16:14:12,131.173.23.81,v4,UDP,343453000,28174000,0,4.78312752818981,343.453,28.174
2024-01-24 16:14:12,2024-01-24 16:14:13,131.173.23.81,v4,UDP,410245000,34992000,0,4.78312752818981,410.245,34.992
2024-01-24 16:14:13,2024-01-24 16:14:14,131.173.23.81,v4,UDP,395489000,35065000,0,4.78312752818981,395.489,35.065
2024-01-24 16:14:14,2024-01-24 16:14:15,131.173.23.81,v4,UDP,409266000,35185000,0,4.78312752818981,409.266,35.185
2024-01-24 16:14:15,2024-01-24 16:14:16,131.173.23.81,v4,UDP,413396000,34876000,0,4.78312752818981,413.396,34.876
2024-01-24 16:14:16,2024-01-24 16:14:17,131.173.23.81,v4,UDP,313157000,34832000,0,,313.157,34.832
2024-01-24 16:14:17,2024-01-24 16:14:18,131.173.23.81,v4,UDP,317312000,35147000,0,,317.312,35.147
2024-01-24 16:14:18,2024-01-24 16:14:19,131.173.23.81,v4,UDP,318587000,34799000,0,,318.587,34.799
2024-01-24 16:16:20,2024-01-24 16:16:21,131.173.23.81,v4,UDP,321988000,30313000,0,12.4087035605218,321.988,30.313
2024-01-24 16:16:21,2024-01-24 16:16:22,131.173.23.81,v4,UDP,375494000,35111000,0,12.4087035605218,375.494,35.111
2024-01-24 16:16:22,2024-01-24 16:16:23,131.173.23.81,v4,UDP,316243000,36225000,0,12.4087035605218,316.243,36.225
2024-01-24 16:16:23,2024-01-24 16:16:24,131.173.23.81,v4,UDP,341678000,34784000,0,12.4087035605218,341.678,34.784
2024-01-24 16:16:24,2024-01-24 16:16:25,131.173.23.81,v4,UDP,307906000,35085000,0,12.4087035605218,307.906,35.085
2024-01-24 16:16:25,2024-01-24 16:16:26,131.173.23.81,v4,UDP,31267000,6615000,0,12.4087035605218,31.267,6.615
2024-01-24 16:16:26,2024-01-24 16:16:27,131.173.23.81,v4,UDP,59021000,13321000,0,12.4087035605218,59.021,13.321
2024-01-24 16:16:27,2024-01-24 16:16:28,131.173.23.81,v4,UDP,284550000,14897000,0,12.4087035605218,284.55,14.897
2024-01-24 16:16:28,2024-01-24 16:16:29,131.173.23.81,v4,UDP,255709000,17654000,0,12.4087035605218,255.709,17.654
2024-01-24 16:16:29,2024-01-24 16:16:30,131.173.23.81,v4,UDP,202500000,16923000,0,12.4087035605218,202.5,16.923
2024-01-24 16:16:30,2024-01-24 16:16:31,131.173.23.81,v4,UDP,263544000,17390000,0,12.4087035605218,263.544,17.39
2024-01-24 16:16:31,2024-01-24 16:16:32,131.173.23.81,v4,UDP,296358000,17978000,0,12.4087035605218,296.358,17.978
2024-01-24 16:16:32,2024-01-24 16:16:33,131.173.23.81,v4,UDP,199094000,17237000,0,12.4087035605218,199.094,17.237
2024-01-24 16:16:33,2024-01-24 16:16:34,131.173.23.81,v4,UDP,37915000,12649000,0,12.4087035605218,37.915,12.649
2024-01-24 16:16:34,2024-01-24 16:16:35,131.173.23.81,v4,UDP,110394000,11885000,0,12.4087035605218,110.394,11.885
2024-01-24 16:17:16,2024-01-24 16:17:17,131.173.23.81,v4,UDP,72615000,,0,20.1727538990808,72.615,
2024-01-24 16:17:17,2024-01-24 16:17:18,131.173.23.81,v4,UDP,136981000,,0,20.1727538990808,136.981,
2024-01-24 16:17:18,2024-01-24 16:17:19,131.173.23.81,v4,UDP,174211000,,0,20.1727538990808,174.211,
2024-01-24 16:17:19,2024-01-24 16:17:20,131.173.23.81,v4,UDP,106909000,,0,20.1727538990808,106.909,
2024-01-24 16:17:20,2024-01-24 16:17:21,131.173.23.81,v4,UDP,179019000,,0,20.1727538990808,179.019,
2024-01-24 16:17:21,2024-01-24 16:17:22,131.173.23.81,v4,UDP,162650000,,0,20.1727538990808,162.65,
2024-01-24 16:17:22,2024-01-24 16:17:23,131.173.23.81,v4,UDP,295026000,,0,20.1727538990808,295.026,
2024-01-24 16:17:23,2024-01-24 16:17:24,131.173.23.81,v4,UDP,278370000,,0,20.1727538990808,278.37,
2024-01-24 16:17:24,2024-01-24 16:17:25,131.173.23.81,v4,UDP,274669000,,0,20.1727538990808,274.669,
2024-01-24 16:17:25,2024-01-24 16:17:26,131.173.23.81,v4,UDP,101348000,,0,20.1727538990808,101.348,
2024-01-24 16:17:26,2024-01-24 16:17:27,131.173.23.81,v4,UDP,212369000,,0,20.1727538990808,212.369,
2024-01-24 16:17:27,2024-01-24 16:17:28,131.173.23.81,v4,UDP,60098000,,0,20.1727538990808,60.098,
2024-01-24 16:17:28,2024-01-24 16:17:29,131.173.23.81,v4,UDP,225330000,,0,20.1727538990808,225.33,
2024-01-24 16:17:29,2024-01-24 16:17:30,131.173.23.81,v4,UDP,302854000,,0,20.1727538990808,302.854,
2024-01-24 16:17:30,2024-01-24 16:17:31,131.173.23.81,v4,UDP,272938000,,0,20.1727538990808,272.938,
2024-01-24 16:18:27,2024-01-24 16:18:28,131.173.23.81,v4,UDP,417883000,16448000,0,30.6917988800021,417.883,16.448
2024-01-24 16:18:28,2024-01-24 16:18:29,131.173.23.81,v4,UDP,353850000,34138000,0,30.6917988800021,353.85,34.138
2024-01-24 16:18:29,2024-01-24 16:18:30,131.173.23.81,v4,UDP,410025000,34925000,0,30.6917988800021,410.025,34.925
2024-01-24 16:18:30,2024-01-24 16:18:31,131.173.23.81,v4,UDP,116993000,35145000,0,30.6917988800021,116.993,35.145
2024-01-24 16:18:31,2024-01-24 16:18:32,131.173.23.81,v4,UDP,212520000,18802000,0,30.6917988800021,212.52,18.802
2024-01-24 16:18:32,2024-01-24 16:18:33,131.173.23.81,v4,UDP,149063000,21743000,0,30.6917988800021,149.063,21.743
2024-01-24 16:18:33,2024-01-24 16:18:34,131.173.23.81,v4,UDP,110222000,19543000,0,30.6917988800021,110.222,19.543
2024-01-24 16:18:34,2024-01-24 16:18:35,131.173.23.81,v4,UDP,83190000,20132000,0,30.6917988800021,83.19,20.132
2024-01-24 16:18:35,2024-01-24 16:18:36,131.173.23.81,v4,UDP,112598000,15160000,0,30.6917988800021,112.598,15.16
2024-01-24 16:18:36,2024-01-24 16:18:37,131.173.23.81,v4,UDP,58410000,14634000,0,30.6917988800021,58.41,14.634
2024-01-24 16:18:37,2024-01-24 16:18:38,131.173.23.81,v4,UDP,276564000,8653000,0,30.6917988800021,276.564,8.653
2024-01-24 16:18:38,2024-01-24 16:18:39,131.173.23.81,v4,UDP,271008000,16241000,0,30.6917988800021,271.008,16.241
2024-01-24 16:18:39,2024-01-24 16:18:40,131.173.23.81,v4,UDP,85142000,19855000,0,30.6917988800021,85.142,19.855
2024-01-24 16:18:40,2024-01-24 16:18:41,131.173.23.81,v4,UDP,151056000,10171000,0,30.6917988800021,151.056,10.171
2024-01-24 16:18:41,2024-01-24 16:18:42,131.173.23.81,v4,UDP,116023000,15128000,0,30.6917988800021,116.023,15.128
2024-01-24 16:19:24,2024-01-24 16:19:25,131.173.23.81,v4,UDP,156072000,5166000,0,33.9982819159614,156.072,5.166
2024-01-24 16:19:25,2024-01-24 16:19:26,131.173.23.81,v4,UDP,106579000,15499000,0,33.9982819159614,106.579,15.499
2024-01-24 16:19:26,2024-01-24 16:19:27,131.173.23.81,v4,UDP,321994000,17943000,0,33.9982819159614,321.994,17.943
2024-01-24 16:19:27,2024-01-24 16:19:28,131.173.23.81,v4,UDP,116501000,24258000,0,33.9982819159614,116.501,24.258
2024-01-24 16:19:28,2024-01-24 16:19:29,131.173.23.81,v4,UDP,233747000,16959000,0,33.9982819159614,233.747,16.959
2024-01-24 16:19:29,2024-01-24 16:19:30,131.173.23.81,v4,UDP,393366000,20653000,0,33.9982819159614,393.366,20.653
2024-01-24 16:19:30,2024-01-24 16:19:31,131.173.23.81,v4,UDP,413053000,26737000,0,33.9982819159614,413.053,26.737
2024-01-24 16:19:31,2024-01-24 16:19:32,131.173.23.81,v4,UDP,121770000,25902000,0,33.9982819159614,121.77,25.902
2024-01-24 16:19:32,2024-01-24 16:19:33,131.173.23.81,v4,UDP,138440000,17631000,0,33.9982819159614,138.44,17.631
2024-01-24 16:19:33,2024-01-24 16:19:34,131.173.23.81,v4,UDP,265394000,18581000,0,33.9982819159614,265.394,18.581
2024-01-24 16:19:34,2024-01-24 16:19:35,131.173.23.81,v4,UDP,242673000,24024000,0,33.9982819159614,242.673,24.024
2024-01-24 16:19:35,2024-01-24 16:19:36,131.173.23.81,v4,UDP,210181000,20272000,0,33.9982819159614,210.181,20.272
2024-01-24 16:19:36,2024-01-24 16:19:37,131.173.23.81,v4,UDP,297559000,21883000,0,33.9982819159614,297.559,21.883
2024-01-24 16:19:37,2024-01-24 16:19:38,131.173.23.81,v4,UDP,286607000,25426000,0,33.9982819159614,286.607,25.426
2024-01-24 16:19:38,2024-01-24 16:19:39,131.173.23.81,v4,UDP,268651000,25382000,0,33.9982819159614,268.651,25.382
2024-01-24 16:20:20,2024-01-24 16:20:21,131.173.23.81,v4,UDP,241212000,16958000,0,0,241.212,16.958
2024-01-24 16:20:21,2024-01-24 16:20:22,131.173.23.81,v4,UDP,261876000,18326000,0,0,261.876,18.326
2024-01-24 16:20:22,2024-01-24 16:20:23,131.173.23.81,v4,UDP,224767000,18731000,0,0,224.767,18.731
2024-01-24 16:20:23,2024-01-24 16:20:24,131.173.23.81,v4,UDP,251379000,19659000,0,0,251.379,19.659
2024-01-24 16:20:24,2024-01-24 16:20:25,131.173.23.81,v4,UDP,235356000,18140000,0,0,235.356,18.14
2024-01-24 16:20:25,2024-01-24 16:20:26,131.173.23.81,v4,UDP,191482000,18244000,0,0,191.482,18.244
2024-01-24 16:20:26,2024-01-24 16:20:27,131.173.23.81,v4,UDP,126324000,15384000,0,0,126.324,15.384
2024-01-24 16:20:27,2024-01-24 16:20:28,131.173.23.81,v4,UDP,182552000,15685000,0,0,182.552,15.685
2024-01-24 16:20:28,2024-01-24 16:20:29,131.173.23.81,v4,UDP,182738000,14619000,0,0,182.738,14.619
2024-01-24 16:20:29,2024-01-24 16:20:30,131.173.23.81,v4,UDP,198808000,17491000,0,0,198.808,17.491
2024-01-24 16:20:30,2024-01-24 16:20:31,131.173.23.81,v4,UDP,192341000,18744000,0,0,192.341,18.744
2024-01-24 16:20:31,2024-01-24 16:20:32,131.173.23.81,v4,UDP,167379000,17596000,0,0,167.379,17.596
2024-01-24 16:20:32,2024-01-24 16:20:33,131.173.23.81,v4,UDP,160890000,18859000,0,0,160.89,18.859
2024-01-24 16:20:33,2024-01-24 16:20:34,131.173.23.81,v4,UDP,160010000,18372000,0,0,160.01,18.372
2024-01-24 16:20:34,2024-01-24 16:20:35,131.173.23.81,v4,UDP,83149000,23596000,0,0,83.149,23.596
2024-01-24 16:24:38,2024-01-24 16:24:39,131.173.23.81,v4,UDP,299182000,5502000,0,0,299.182,5.502
2024-01-24 16:24:39,2024-01-24 16:24:40,131.173.23.81,v4,UDP,297427000,8503000,0,0,297.427,8.503
2024-01-24 16:24:40,2024-01-24 16:24:41,131.173.23.81,v4,UDP,291897000,6441000,0,0,291.897,6.441
2024-01-24 16:24:41,2024-01-24 16:24:42,131.173.23.81,v4,UDP,208535000,16820000,0,0,208.535,16.82
2024-01-24 16:24:42,2024-01-24 16:24:43,131.173.23.81,v4,UDP,309282000,19391000,0,0,309.282,19.391
2024-01-24 16:24:43,2024-01-24 16:24:44,131.173.23.81,v4,UDP,311864000,20782000,0,0,311.864,20.782
2024-01-24 16:24:44,2024-01-24 16:24:45,131.173.23.81,v4,UDP,305239000,20678000,0,0,305.239,20.678
2024-01-24 16:24:45,2024-01-24 16:24:46,131.173.23.81,v4,UDP,319001000,20782000,0,0,319.001,20.782
2024-01-24 16:24:46,2024-01-24 16:24:47,131.173.23.81,v4,UDP,262899000,20179000,0,0,262.899,20.179
2024-01-24 16:24:47,2024-01-24 16:24:48,131.173.23.81,v4,UDP,277216000,22855000,0,0,277.216,22.855
2024-01-24 16:24:48,2024-01-24 16:24:49,131.173.23.81,v4,UDP,275190000,20839000,0,0,275.19,20.839
2024-01-24 16:24:49,2024-01-24 16:24:50,131.173.23.81,v4,UDP,308245000,21858000,0,0,308.245,21.858
2024-01-24 16:24:50,2024-01-24 16:24:51,131.173.23.81,v4,UDP,319526000,20493000,0,0,319.526,20.493
2024-01-24 16:24:51,2024-01-24 16:24:52,131.173.23.81,v4,UDP,278236000,22079000,0,0,278.236,22.079
2024-01-24 16:24:52,2024-01-24 16:24:53,131.173.23.81,v4,UDP,260661000,20399000,0,0,260.661,20.399
2024-01-24 16:25:34,2024-01-24 16:25:35,131.173.23.81,v4,UDP,411734000,30324000,0,0,411.734,30.324
2024-01-24 16:25:35,2024-01-24 16:25:36,131.173.23.81,v4,UDP,425241000,33964000,0,0,425.241,33.964
2024-01-24 16:25:36,2024-01-24 16:25:37,131.173.23.81,v4,UDP,321566000,37149000,0,0,321.566,37.149
2024-01-24 16:25:37,2024-01-24 16:25:38,131.173.23.81,v4,UDP,321369000,33595000,0,0,321.369,33.595
2024-01-24 16:25:38,2024-01-24 16:25:39,131.173.23.81,v4,UDP,372162000,35702000,0,0,372.162,35.702
2024-01-24 16:25:39,2024-01-24 16:25:40,131.173.23.81,v4,UDP,411679000,33338000,0,0,411.679,33.338
2024-01-24 16:25:40,2024-01-24 16:25:41,131.173.23.81,v4,UDP,422397000,34427000,0,0,422.397,34.427
2024-01-24 16:25:41,2024-01-24 16:25:42,131.173.23.81,v4,UDP,213002000,23216000,0,0,213.002,23.216
2024-01-24 16:25:42,2024-01-24 16:25:43,131.173.23.81,v4,UDP,52348000,10368000,0,0,52.348,10.368
2024-01-24 16:25:43,2024-01-24 16:25:44,131.173.23.81,v4,UDP,72365000,10576000,0,0,72.365,10.576
2024-01-24 16:25:44,2024-01-24 16:25:45,131.173.23.81,v4,UDP,122175000,10843000,0,0,122.175,10.843
