timestamp_start,timestamp_end,target,ip_protocol,packet_loss,packets_send,ping_avg,ping_worst,ping_best,ping_stddev,average_speed
2024-01-11 14:30:08,2024-01-11 14:30:33,131.173.23.81,v4,15.2,250,59.841,294.017,43.788,28.565,35.0579771937071
2024-01-11 14:31:04,2024-01-11 14:31:29,131.173.23.81,v4,0.4,250,68.427,299.911,46.901,24.176,21.8355852994231
2024-01-11 14:32:22,2024-01-11 14:32:47,131.173.23.81,v4,0,250,49.012,80.058,43.681,4.627,25.2442582939065
2024-01-11 14:33:17,2024-01-11 14:33:42,131.173.23.81,v4,0.8,250,54.195,293.076,46.484,18.822,42.0005197734766
2024-01-11 14:34:28,2024-01-11 14:34:53,131.173.23.81,v4,0,250,52.481,116.195,44.697,6.317,0
2024-01-11 14:35:23,2024-01-11 14:35:48,131.173.23.81,v4,0.4,250,53.042,93.593,47,4.845,0
2024-01-11 14:36:18,2024-01-11 14:36:43,131.173.23.81,v4,0,250,51.343,112.91,43.721,6.333,0
2024-01-11 14:37:13,2024-01-11 14:37:38,131.173.23.81,v4,0,250,50.569,71.49,43.663,4.752,0
2024-01-11 14:38:32,2024-01-11 14:38:57,131.173.23.81,v4,0,250,49.058,95.874,43.558,6.152,0
2024-01-11 14:39:27,2024-01-11 14:39:52,131.173.23.81,v4,0,250,49.402,125.791,43.693,6.616,0
2024-01-11 14:40:23,2024-01-11 14:40:48,131.173.23.81,v4,0,250,48.429,100.679,43.681,4.882,0
2024-01-11 14:41:18,2024-01-11 14:41:43,131.173.23.81,v4,0,250,48.27,62.698,43.741,3.694,0
2024-01-11 14:42:13,2024-01-11 14:42:38,131.173.23.81,v4,0,250,53.61,72.947,46.227,5.166,0
2024-01-11 14:43:23,2024-01-11 14:43:48,131.173.23.81,v4,0,250,55.134,122.543,43.958,10.117,0
2024-01-11 14:44:41,2024-01-11 14:45:06,131.173.23.81,v4,0.4,250,47.557,86.847,43.639,4.034,0
2024-01-11 14:45:36,2024-01-11 14:46:01,131.173.23.81,v4,0,250,51.5,123.66,43.742,6.745,0
2024-01-11 14:46:31,2024-01-11 14:46:56,131.173.23.81,v4,0,250,47.033,108.822,43.679,5.019,0
2024-01-11 14:47:26,2024-01-11 14:47:51,131.173.23.81,v4,0,250,47.777,89.918,43.688,4.359,0
2024-01-11 14:48:21,2024-01-11 14:48:46,131.173.23.81,v4,0,250,47.616,59.838,43.61,3.065,0
2024-01-11 14:49:31,2024-01-11 14:49:56,131.173.23.81,v4,0,250,47.699,119.843,43.66,5.683,0
2024-01-11 14:51:44,2024-01-11 14:52:09,131.173.23.81,v4,0,250,50.627,66.888,43.721,4.666,0
2024-01-11 14:52:39,2024-01-11 14:53:04,131.173.23.81,v4,0.4,250,52.942,83.705,43.75,4.924,0
2024-01-11 14:53:34,2024-01-11 14:53:59,131.173.23.81,v4,0,250,51.909,91.345,43.685,5.535,0
2024-01-11 14:54:30,2024-01-11 14:54:55,131.173.23.81,v4,0.4,250,47.075,86.005,43.68,3.615,0
2024-01-11 14:55:25,2024-01-11 14:55:50,131.173.23.81,v4,0,250,47.142,84.841,43.66,3.593,0
2024-01-11 14:56:58,2024-01-11 14:57:23,131.173.23.81,v4,0.4,250,57.264,101.349,47.757,6.265,0
2024-01-11 14:57:54,2024-01-11 14:58:19,131.173.23.81,v4,0,250,62.281,85.633,43.8,9.854,0
2024-01-11 14:58:50,2024-01-11 14:59:15,131.173.23.81,v4,0.4,250,54.464,79.569,43.692,5.843,0
2024-01-11 14:59:45,2024-01-11 15:00:10,131.173.23.81,v4,0.4,250,47.314,94.776,43.576,3.995,0
2024-01-11 15:00:41,2024-01-11 15:01:06,131.173.23.81,v4,0,250,47.614,128.819,43.635,6.174,0
2024-01-11 15:01:36,2024-01-11 15:02:01,131.173.23.81,v4,0,250,48.963,94.7,43.631,5.386,0
2024-01-23 08:08:06,2024-01-23 08:08:31,131.173.23.81,v4,0,250,53.802,107.789,42.86,11.408,20.5109902277439
2024-01-23 08:09:25,2024-01-23 08:09:50,131.173.23.81,v4,0,250,64.713,94.213,53.633,8.33,39.6254216435691
2024-01-23 08:10:21,2024-01-23 08:10:46,131.173.23.81,v4,2.4,250,62.86,114.236,43.907,7.453,30.1736837380445
2024-01-23 08:11:21,2024-01-23 08:11:46,131.173.23.81,v4,0,250,50.808,98.471,43.637,6,0
2024-01-23 08:12:31,2024-01-23 08:12:56,131.173.23.81,v4,1.6,250,62.746,298.512,43.738,24.021,18.1103138369236
2024-01-23 08:13:28,2024-01-23 08:13:53,131.173.23.81,v4,0,250,62.765,101.998,50.709,9.705,23.581929343652
2024-01-23 08:14:23,2024-01-23 08:14:48,131.173.23.81,v4,4,250,63.916,120.173,46.23,8.073,27.0005299274456
2024-01-23 08:15:48,2024-01-23 08:16:13,131.173.23.81,v4,0.4,250,63.064,136.297,43.81,11.359,19.0065671311667
2024-01-23 08:16:43,2024-01-23 08:17:08,131.173.23.81,v4,1.2,250,59.51,154.736,44.821,11.133,30.1376731198408
2024-01-23 08:17:44,2024-01-23 08:18:09,131.173.23.81,v4,0,250,54.027,129.248,44.574,7.414,26.652553901172
2024-01-23 08:18:40,2024-01-23 08:19:05,131.173.23.81,v4,2.8,250,70.333,145.62,43.884,14.922,0
2024-01-23 08:19:50,2024-01-23 08:20:15,131.173.23.81,v4,1.2,250,58.425,212.776,44.243,14.107,36.9814135736166
2024-01-23 08:20:45,2024-01-23 08:21:10,131.173.23.81,v4,0,250,59.28,86.807,43.663,12.074,40.888761072243
2024-01-23 08:22:04,2024-01-23 08:22:29,131.173.23.81,v4,0,250,58.467,93.796,43.713,6.475,0
2024-01-23 08:22:59,2024-01-23 08:23:24,131.173.23.81,v4,0,250,57.27,84.764,45.303,5.816,0
2024-01-23 08:23:54,2024-01-23 08:24:19,131.173.23.81,v4,0.4,250,81.693,145.927,47.681,22.818,0
2024-01-23 08:24:50,2024-01-23 08:25:15,131.173.23.81,v4,0,250,56.455,114.136,43.598,9.148,0
2024-01-23 08:25:45,2024-01-23 08:26:10,131.173.23.81,v4,0.4,250,58.441,104.141,53.346,4.131,0
2024-01-23 08:26:41,2024-01-23 08:27:06,131.173.23.81,v4,0,250,52.16,97.696,43.08,6.873,0
2024-01-23 08:28:00,2024-01-23 08:28:25,131.173.23.81,v4,0.4,250,53.505,92.392,43.6,7.563,0
2024-01-23 08:28:55,2024-01-23 08:29:20,131.173.23.81,v4,0.4,250,58.419,71.889,51.762,2.741,0
2024-01-23 08:29:51,2024-01-23 08:30:16,131.173.23.81,v4,0,250,51.131,86.495,43.661,7.033,0
2024-01-23 08:30:46,2024-01-23 08:31:11,131.173.23.81,v4,0.4,250,53.518,72.929,43.664,8.603,0
2024-01-23 09:02:27,2024-01-23 09:02:52,131.173.23.81,v4,0.4,250,57.63,225.199,44.495,13.649,3.43553204453741
2024-01-23 09:05:21,2024-01-23 09:05:46,131.173.23.81,v4,81.2,250,55.014,74.547,43.812,7.354,0
2024-01-23 09:07:13,2024-01-23 09:07:38,131.173.23.81,v4,0,250,59.567,86.629,46.878,7.369,0
2024-01-23 09:08:09,2024-01-23 09:08:34,131.173.23.81,v4,0.4,250,58.473,99.192,44.121,9.715,0
2024-01-23 09:09:27,2024-01-23 09:09:52,131.173.23.81,v4,0,250,54.603,87.321,47.735,4.18,0
2024-01-23 09:10:23,2024-01-23 09:10:48,131.173.23.81,v4,0,250,53.383,78.444,44.655,5.418,4.66585137741364
2024-01-23 09:11:18,2024-01-23 09:11:43,131.173.23.81,v4,0,250,61.582,109.913,51.157,8.664,0
2024-01-23 09:12:14,2024-01-23 09:12:39,131.173.23.81,v4,0,250,72.099,138.387,53.654,10.162,0
2024-01-23 09:13:09,2024-01-23 09:13:34,131.173.23.81,v4,0,250,70.864,107.878,52.505,9.427,0
2024-01-23 09:14:05,2024-01-23 09:14:30,131.173.23.81,v4,0.4,250,58.942,96.429,45.883,9.108,0
2024-01-23 09:16:20,2024-01-23 09:16:45,131.173.23.81,v4,0,250,52.747,77.879,44.195,5.229,0
2024-01-23 09:17:16,2024-01-23 09:17:41,131.173.23.81,v4,0,250,62.008,93.287,47.392,7.256,0
2024-01-23 09:18:26,2024-01-23 09:18:51,131.173.23.81,v4,0.4,250,63.66,134.101,45.741,9.173,0
2024-01-23 09:19:22,2024-01-23 09:19:47,131.173.23.81,v4,0,250,63.309,125.539,45.795,13.554,4.62727691914127
2024-01-23 09:20:18,2024-01-23 09:20:43,131.173.23.81,v4,0,250,73.809,158.242,53.441,14.005,0
2024-01-23 09:22:52,2024-01-23 09:23:17,131.173.23.81,v4,0,250,62.937,135.704,44.791,8.727,0
2024-01-23 09:24:43,2024-01-23 09:25:08,131.173.23.81,v4,0,250,55.899,108.628,51.662,4.229,0
2024-01-23 09:25:48,2024-01-23 09:26:13,131.173.23.81,v4,0.4,250,56.063,84.934,43.784,6.236,0
2024-01-23 09:27:07,2024-01-23 09:27:32,131.173.23.81,v4,0,250,67.965,172.334,45.503,16.067,0
2024-01-23 09:28:02,2024-01-23 09:28:27,131.173.23.81,v4,23.2,250,55.145,75.193,47.352,3.521,0
2024-01-23 09:28:58,2024-01-23 09:29:23,131.173.23.81,v4,0,250,61.052,127.717,53.521,5.654,0
2024-01-23 09:29:53,2024-01-23 09:30:18,131.173.23.81,v4,0,250,58.641,112.373,45.015,8.513,0
2024-01-23 09:30:48,2024-01-23 09:31:13,131.173.23.81,v4,0,250,48.557,103.87,43.692,5.377,0
2024-01-23 14:05:01,2024-01-23 14:05:26,131.173.23.81,v4,0,250,50.635,67.777,43.696,4.615,0
2024-01-23 14:06:19,2024-01-23 14:06:44,131.173.23.81,v4,0.4,250,65.705,137.896,43.548,16.758,35.3918286823498
2024-01-23 14:07:15,2024-01-23 14:07:40,131.173.23.81,v4,0.8,250,54.867,87.927,43.735,9.438,40.637994363871
2024-01-23 14:08:10,2024-01-23 14:08:35,131.173.23.81,v4,0.4,250,60.792,125.873,44.113,8.73,18.7962677664135
2024-01-23 14:09:06,2024-01-23 14:09:31,131.173.23.81,v4,0,250,88.768,128.848,51.82,16.655,1.61724727663505
2024-01-23 14:10:02,2024-01-23 14:10:27,131.173.23.81,v4,2.4,250,71.278,398.396,51.766,30.622,20.8398450724126
2024-01-23 14:10:59,2024-01-23 14:11:24,131.173.23.81,v4,7.2,250,58.692,215.005,44.731,15.131,22.6154132856915
2024-01-23 14:12:18,2024-01-23 14:12:43,131.173.23.81,v4,0,250,51.04,80.591,43.578,5.179,7.69365981996785
2024-01-23 14:13:14,2024-01-23 14:13:39,131.173.23.81,v4,0.4,250,64.895,107.874,47.802,11.724,18.4292442790941
2024-01-23 14:14:09,2024-01-23 14:14:34,131.173.23.81,v4,0,250,60.626,128.678,45.895,8.394,8.70890472388731
2024-01-23 14:15:04,2024-01-23 14:15:29,131.173.23.81,v4,0.4,250,62.858,146.213,43.895,15.154,0
2024-01-23 14:16:00,2024-01-23 14:16:25,131.173.23.81,v4,0,250,51.773,76.228,43.635,5.558,0
2024-01-23 14:16:55,2024-01-23 14:17:20,131.173.23.81,v4,0,250,66.893,124.324,53.542,10.004,0
2024-01-23 14:18:13,2024-01-23 14:18:38,131.173.23.81,v4,0,250,65.082,114.527,47.243,10.895,0
2024-01-23 14:19:09,2024-01-23 14:19:34,131.173.23.81,v4,0.4,250,66.003,179.797,51.74,11.568,0
2024-01-23 14:20:04,2024-01-23 14:20:29,131.173.23.81,v4,0.4,250,56.002,111.868,43.688,9.653,0
2024-01-23 14:21:00,2024-01-23 14:21:25,131.173.23.81,v4,0,250,47.124,61.874,43.636,2.902,0
2024-01-23 14:21:55,2024-01-23 14:22:20,131.173.23.81,v4,0,250,61.73,136.765,45.038,6.946,0
2024-01-23 14:22:51,2024-01-23 14:23:16,131.173.23.81,v4,0.4,250,64.114,117.287,43.843,8.98,0
2024-01-23 14:24:11,2024-01-23 14:24:36,131.173.23.81,v4,0,250,49.334,76.811,43.668,3.948,15.4425772087504
2024-01-23 14:25:06,2024-01-23 14:25:31,131.173.23.81,v4,0,250,64.756,85.733,59.236,4.278,0
2024-01-23 14:26:01,2024-01-23 14:26:26,131.173.23.81,v4,0,250,49.49,71.8,43.779,4.074,0
2024-01-23 14:26:56,2024-01-23 14:27:21,131.173.23.81,v4,0.4,250,55.868,95.633,43.862,5.282,0
2024-01-23 14:27:52,2024-01-23 14:28:17,131.173.23.81,v4,0,250,65.691,131.827,57.353,9.015,16.5558258339487
2024-01-23 14:28:47,2024-01-23 14:29:12,131.173.23.81,v4,0,250,64.637,129.821,55.784,6.449,0
2024-01-23 14:30:07,2024-01-23 14:30:32,131.173.23.81,v4,2,250,73.664,130.541,63.833,5.544,0
2024-01-23 14:31:03,2024-01-23 14:31:28,131.173.23.81,v4,1.2,250,73.299,97.842,63.751,6.816,0
2024-01-23 14:32:00,2024-01-23 14:32:25,131.173.23.81,v4,0,250,63.062,85.102,52.629,6.407,0
2024-01-23 14:32:55,2024-01-23 14:33:20,131.173.23.81,v4,0.4,250,57.467,93.55,46.697,8.164,0
2024-01-23 14:33:51,2024-01-23 14:34:16,131.173.23.81,v4,0.8,250,50.284,90.407,43.092,5.716,0
2024-01-23 14:34:47,2024-01-23 14:35:12,131.173.23.81,v4,0.4,250,64.488,95.91,45.229,7.706,0
2024-01-23 14:36:05,2024-01-23 14:36:30,131.173.23.81,v4,0,250,63.664,76.894,52.413,5.84,0
2024-01-23 14:37:01,2024-01-23 14:37:26,131.173.23.81,v4,0,250,55.88,114.467,44.232,8.142,0
2024-01-23 14:37:56,2024-01-23 14:38:21,131.173.23.81,v4,0,250,54.154,115.833,47.301,6.866,15.1145497382898
2024-01-23 14:38:51,2024-01-23 14:39:16,131.173.23.81,v4,0,250,51.44,99.384,43.762,6.081,0
2024-01-23 20:55:19,2024-01-23 20:55:44,131.173.23.81,v4,9.6,250,77.276,483.765,45.557,61,0
2024-01-23 20:57:01,2024-01-23 20:57:26,131.173.23.81,v4,31.6,250,67.61,497.039,43.539,50.155,16.0528587287849
2024-01-23 20:58:03,2024-01-23 20:58:28,131.173.23.81,v4,0.4,250,72.428,104.242,43.9,10.546,11.9887362958852
2024-01-24 07:11:54,2024-01-24 07:12:19,131.173.23.81,v4,0.8,250,63.318,368.899,43.684,29.964,6.1406274692838
2024-01-24 07:13:05,2024-01-24 07:13:30,131.173.23.81,v4,1.2,250,57.038,194.672,43.549,16.358,14.6712108324196
2024-01-24 07:14:15,2024-01-24 07:14:40,131.173.23.81,v4,0,250,49.096,80.305,43.025,4.842,33.2850538679503
2024-01-24 07:15:10,2024-01-24 07:15:35,131.173.23.81,v4,1.2,250,67.637,190.091,52.431,13.726,19.1607077684753
2024-01-24 07:16:35,2024-01-24 07:17:00,131.173.23.81,v4,1.2,250,63.695,156.425,53.279,8.468,54.8928657092114
2024-01-24 07:17:31,2024-01-24 07:17:56,131.173.23.81,v4,0,250,57.808,93.069,46.67,7.547,0
2024-01-24 07:18:27,2024-01-24 07:18:52,131.173.23.81,v4,0,250,50.842,111.441,43.697,6.079,0
2024-01-24 07:19:22,2024-01-24 07:19:47,131.173.23.81,v4,2,250,65.148,282.502,46.43,19.726,0
2024-01-24 07:20:19,2024-01-24 07:20:44,131.173.23.81,v4,0,250,65.278,106.131,47.428,9.92,0
2024-01-24 07:21:15,2024-01-24 07:21:40,131.173.23.81,v4,0,250,61.186,84.133,52.25,5.271,0
2024-01-24 07:22:34,2024-01-24 07:22:59,131.173.23.81,v4,0.4,250,61.961,143.728,43.422,13.647,0
2024-01-24 07:23:44,2024-01-24 07:24:09,131.173.23.81,v4,0.4,250,55.822,103.929,42.044,8.766,0
2024-01-24 07:24:40,2024-01-24 07:25:05,131.173.23.81,v4,0.4,250,49.702,75.298,43.648,5.26,0
2024-01-24 07:25:36,2024-01-24 07:26:01,131.173.23.81,v4,0.4,250,51.681,67.076,43.691,4.763,0
2024-01-24 07:26:31,2024-01-24 07:26:56,131.173.23.81,v4,0.8,250,60.319,82.262,46.758,5.977,0
2024-01-24 07:27:27,2024-01-24 07:27:52,131.173.23.81,v4,0,250,52.587,72.268,43.546,5.763,0
2024-01-24 07:28:47,2024-01-24 07:29:12,131.173.23.81,v4,0.4,250,48.097,89.826,42.433,5.234,0
2024-01-24 07:29:42,2024-01-24 07:30:07,131.173.23.81,v4,0.4,250,63.835,90.073,43.779,9.694,0
2024-01-24 07:30:53,2024-01-24 07:31:18,131.173.23.81,v4,0.4,250,47.115,90.731,43.278,3.944,0
2024-01-24 07:31:48,2024-01-24 07:32:13,131.173.23.81,v4,0,250,68.271,125.756,53.758,6.865,39.6298461194832
2024-01-24 07:32:44,2024-01-24 07:33:09,131.173.23.81,v4,1.2,250,46.72,70.399,43.714,2.928,38.9160861075156
2024-01-24 07:33:39,2024-01-24 07:34:04,131.173.23.81,v4,2,250,68.974,122.182,43.758,10.185,7.77120312724756
2024-01-24 07:35:00,2024-01-24 07:35:25,131.173.23.81,v4,0.4,250,62.137,138.034,43.669,11.012,0
2024-01-24 07:35:56,2024-01-24 07:36:21,131.173.23.81,v4,0,250,64.828,127.192,43.88,8.785,0
2024-01-24 07:36:51,2024-01-24 07:37:16,131.173.23.81,v4,0,250,59.897,122.043,51.776,7.203,0
2024-01-24 07:37:47,2024-01-24 07:38:12,131.173.23.81,v4,0,250,54.567,118.768,42.818,8.338,0
2024-01-24 07:38:42,2024-01-24 07:39:07,131.173.23.81,v4,0,250,52.702,109.887,46.039,6.221,0
2024-01-24 07:39:37,2024-01-24 07:40:02,131.173.23.81,v4,0.4,250,61.723,122.549,43.428,11.881,0
2024-01-24 07:41:02,2024-01-24 07:41:27,131.173.23.81,v4,0,250,51.139,91.435,43.59,6.661,0
2024-01-24 07:42:12,2024-01-24 07:42:37,131.173.23.81,v4,0,250,79.081,153.176,55.641,14.43,0
2024-01-24 07:43:22,2024-01-24 07:43:47,131.173.23.81,v4,0,250,61.084,106.582,43.724,8.398,0
2024-01-24 07:44:32,2024-01-24 07:44:57,131.173.23.81,v4,0,250,65.267,93.651,51.359,7.537,0
2024-01-24 07:45:30,2024-01-24 07:45:55,131.173.23.81,v4,0,250,63.98,89.567,42.723,9.476,0
2024-01-24 07:46:49,2024-01-24 07:47:14,131.173.23.81,v4,0.4,250,57.543,69.618,43.676,6.331,0
2024-01-24 07:47:44,2024-01-24 07:48:09,131.173.23.81,v4,0.4,250,49.94,62.493,42.572,3.827,0
2024-01-24 07:48:41,2024-01-24 07:49:06,131.173.23.81,v4,0,250,54.223,93.477,43.67,7.424,0
2024-01-24 07:49:36,2024-01-24 07:50:01,131.173.23.81,v4,0.8,250,51.867,80.232,42.469,7.213,0
2024-01-24 07:50:32,2024-01-24 07:50:57,131.173.23.81,v4,0,250,55.065,122.979,44.434,8.148,0
2024-01-24 07:51:27,2024-01-24 07:51:52,131.173.23.81,v4,0,250,56.87,115.363,43.705,10.061,0
2024-01-24 07:53:43,2024-01-24 07:54:08,131.173.23.81,v4,0,250,59.04,108.719,43.725,14.536,0
2024-01-24 07:54:38,2024-01-24 07:55:03,131.173.23.81,v4,0,250,58.696,121.066,51.629,6.603,0
2024-01-24 07:55:34,2024-01-24 07:55:59,131.173.23.81,v4,0.4,250,52.262,99.697,43.71,6.934,0
2024-01-24 07:56:29,2024-01-24 07:56:54,131.173.23.81,v4,0,250,47.952,85.839,42.381,4.013,0
2024-01-24 07:57:24,2024-01-24 07:57:49,131.173.23.81,v4,0,250,51.547,102.361,43.63,5.633,0
2024-01-24 07:58:43,2024-01-24 07:59:08,131.173.23.81,v4,0.4,250,65.726,125.732,58.905,7.276,0
2024-01-24 07:59:38,2024-01-24 08:00:03,131.173.23.81,v4,0,250,55.53,111.754,43.819,7.019,0
2024-01-24 08:00:34,2024-01-24 08:00:59,131.173.23.81,v4,0,250,53.965,93.198,43.686,5.278,0
2024-01-24 08:01:29,2024-01-24 08:01:54,131.173.23.81,v4,0.4,250,48.635,61.665,43.116,3.805,0
2024-01-24 08:02:24,2024-01-24 08:02:49,131.173.23.81,v4,0,250,58.918,102.202,43.473,6.765,0
2024-01-24 08:03:20,2024-01-24 08:03:45,131.173.23.81,v4,7.2,250,52.904,62.696,43.298,4.333,0
2024-01-24 09:39:43,2024-01-24 09:40:08,131.173.23.81,v4,0.8,250,85.484,126.449,53.793,14.259,21.1424484589978
2024-01-24 09:41:09,2024-01-24 09:41:34,131.173.23.81,v4,40.4,250,75.308,136.553,57.215,9.951,35.3093229955574
2024-01-24 09:42:28,2024-01-24 09:42:53,131.173.23.81,v4,11.2,250,58.86,259.616,51.633,16.414,20.6736964164439
2024-01-24 09:43:25,2024-01-24 09:43:50,131.173.23.81,v4,10.4,250,62.534,229.283,51.697,16.006,20.4370224258572
2024-01-24 09:44:36,2024-01-24 09:45:01,131.173.23.81,v4,0.4,250,63.551,258.09,52.364,16.913,19.7574228443442
2024-01-24 09:45:33,2024-01-24 09:45:58,131.173.23.81,v4,0.4,250,60.101,88.886,50.839,7.664,32.3537147988667
2024-01-24 09:46:29,2024-01-24 09:46:54,131.173.23.81,v4,4,250,67.464,280.007,52.302,17.455,12.9941451924786
2024-01-24 09:47:25,2024-01-24 09:47:50,131.173.23.81,v4,0.4,250,63.288,106.23,51.742,8.804,51.2212910501802
2024-01-24 09:48:50,2024-01-24 09:49:15,131.173.23.81,v4,0,250,60.886,119.271,53.889,6.832,26.8278708681725
2024-01-24 09:49:45,2024-01-24 09:50:10,131.173.23.81,v4,0.4,250,76.953,113.911,64.022,8.427,2.60903097018057
2024-01-24 09:50:42,2024-01-24 09:51:07,131.173.23.81,v4,2.4,250,65.163,286.231,51.69,19.904,0
2024-01-24 09:52:00,2024-01-24 09:52:25,131.173.23.81,v4,3.2,250,94.935,346.482,52.999,35.771,0
2024-01-24 09:52:57,2024-01-24 09:53:22,131.173.23.81,v4,0.8,250,84.465,154.925,51.769,22.285,0
2024-01-24 09:54:22,2024-01-24 09:54:47,131.173.23.81,v4,0.4,250,68.95,149.318,53.39,11.638,0
2024-01-24 09:55:19,2024-01-24 09:55:44,131.173.23.81,v4,0,250,63.584,104.55,51.541,12.692,0
2024-01-24 09:56:15,2024-01-24 09:56:40,131.173.23.81,v4,0,250,82.543,136.393,57.29,18.894,0
2024-01-24 09:57:10,2024-01-24 09:57:35,131.173.23.81,v4,1.6,250,63.639,296.84,51.244,17.973,0
2024-01-24 09:58:21,2024-01-24 09:58:46,131.173.23.81,v4,0.4,250,71.097,133.176,51.628,13.598,0
2024-01-24 09:59:16,2024-01-24 09:59:41,131.173.23.81,v4,0,250,62.124,83.167,51.908,6.591,0
2024-01-24 10:00:50,2024-01-24 10:01:15,131.173.23.81,v4,0.4,250,69.716,132.465,59.699,8.46,0
2024-01-24 10:01:46,2024-01-24 10:02:11,131.173.23.81,v4,0,250,65.632,127.494,51.765,8.917,0
2024-01-24 10:02:41,2024-01-24 10:03:06,131.173.23.81,v4,0,250,64.639,136.499,56.842,7.885,0
2024-01-24 10:03:38,2024-01-24 10:04:03,131.173.23.81,v4,0.8,250,65.727,93.697,50.871,7.996,0
2024-01-24 10:04:33,2024-01-24 10:04:58,131.173.23.81,v4,0,250,56.233,98.361,47.761,4.679,0
2024-01-24 10:05:29,2024-01-24 10:05:54,131.173.23.81,v4,0,250,62.991,111.726,55.376,5.497,0
2024-01-24 10:06:48,2024-01-24 10:07:13,131.173.23.81,v4,0,250,69.22,132.068,56.834,8.315,0
2024-01-24 10:07:44,2024-01-24 10:08:09,131.173.23.81,v4,0,250,63.761,122.895,51.747,8.49,0
2024-01-24 15:37:32,2024-01-24 15:37:57,131.173.23.81,v4,0.4,250,66.57,102.968,51.652,10.829,11.3992366128869
2024-01-24 15:38:51,2024-01-24 15:39:16,131.173.23.81,v4,5.2,250,62.196,133.609,51.616,8.33,6.88400890845433
2024-01-24 15:39:47,2024-01-24 15:40:12,131.173.23.81,v4,2,250,61.451,298.857,50.419,24.898,29.1913217971422
2024-01-24 15:40:43,2024-01-24 15:41:08,131.173.23.81,v4,0.4,250,66.305,115.356,51.748,8.944,23.5786996774834
2024-01-24 15:41:39,2024-01-24 15:42:04,131.173.23.81,v4,0.4,250,64.165,119.754,53.973,7.465,6.38677345474497
2024-01-24 15:42:34,2024-01-24 15:42:59,131.173.23.81,v4,0,250,62.907,119.359,51.823,7.53,0
2024-01-24 15:43:31,2024-01-24 15:43:56,131.173.23.81,v4,0.4,250,58.118,116.398,51.377,5.631,0
2024-01-24 15:45:48,2024-01-24 15:46:13,131.173.23.81,v4,2.4,250,68.59,173.144,52.489,13.418,27.8930871635734
2024-01-24 15:46:45,2024-01-24 15:47:10,131.173.23.81,v4,0.4,250,63.909,191.448,52.329,12.674,19.3180202040951
2024-01-24 15:47:55,2024-01-24 15:48:20,131.173.23.81,v4,0,250,61.807,97.942,51.339,6.296,0
2024-01-24 15:48:51,2024-01-24 15:49:16,131.173.23.81,v4,2,250,66.224,388.906,51.565,33.128,26.5472812402717
2024-01-24 15:49:47,2024-01-24 15:50:12,131.173.23.81,v4,1.6,250,65.631,143.821,51.627,11.037,49.9473965823584
2024-01-24 15:52:17,2024-01-24 15:52:42,131.173.23.81,v4,6.8,250,71.82,396.236,51.629,33.727,38.6323137004003
2024-01-24 15:53:14,2024-01-24 15:53:39,131.173.23.81,v4,1.6,250,71.053,148.003,55.432,14.764,38.6737625593136
2024-01-24 15:54:14,2024-01-24 15:54:39,131.173.23.81,v4,0.4,250,60.425,84.765,50.762,7.408,10.3385859315383
2024-01-24 15:55:09,2024-01-24 15:55:34,131.173.23.81,v4,2,250,60.923,273.187,51.91,16.902,23.1044371555997
2024-01-24 15:56:06,2024-01-24 15:56:31,131.173.23.81,v4,0,250,70.411,110.835,53.944,10.906,13.3907905768511
2024-01-24 15:57:25,2024-01-24 15:57:50,131.173.23.81,v4,0.4,250,62.471,104.9,51.894,6.78,18.3140720821951
2024-01-24 15:58:21,2024-01-24 15:58:46,131.173.23.81,v4,0,250,64.364,102.002,51.387,8.005,18.9114428279716
2024-01-24 15:59:16,2024-01-24 15:59:41,131.173.23.81,v4,0,250,59.061,124.548,51.664,6.697,0
2024-01-24 16:00:26,2024-01-24 16:00:51,131.173.23.81,v4,0.4,250,69.475,116.67,57.597,7.537,0
2024-01-24 16:01:22,2024-01-24 16:01:47,131.173.23.81,v4,0,250,69.3,150.529,52.322,10.389,0
2024-01-24 16:02:18,2024-01-24 16:02:43,131.173.23.81,v4,0.8,250,78.97,176.764,54.373,25.565,0
2024-01-24 16:03:37,2024-01-24 16:04:02,131.173.23.81,v4,0.4,250,67.268,112.612,55.694,9.26,0
2024-01-24 16:04:32,2024-01-24 16:04:57,131.173.23.81,v4,0.8,250,66.267,141.09,52.755,9.311,0
2024-01-24 16:05:29,2024-01-24 16:05:54,131.173.23.81,v4,0,250,59.789,82.141,51.422,5.681,0
2024-01-24 16:06:25,2024-01-24 16:06:50,131.173.23.81,v4,0,250,69.359,114.091,51.273,10.48,12.8535320262919
2024-01-24 16:07:25,2024-01-24 16:07:50,131.173.23.81,v4,1.2,250,67.807,100.43,57.264,8.418,26.3665337090144
2024-01-24 16:08:20,2024-01-24 16:08:45,131.173.23.81,v4,0.4,250,58.94,97.243,51.73,6.048,21.7060554922523
2024-01-24 16:09:41,2024-01-24 16:10:06,131.173.23.81,v4,0,250,67.536,128.655,50.922,14.557,18.2086815132352
2024-01-24 16:10:36,2024-01-24 16:11:01,131.173.23.81,v4,0.8,250,58.89,83.554,51.101,4.563,17.5037449878943
2024-01-24 16:11:32,2024-01-24 16:11:57,131.173.23.81,v4,1.2,250,64.161,293.17,55.727,18.992,16.138567986628
2024-01-24 16:12:28,2024-01-24 16:12:53,131.173.23.81,v4,3.6,250,60.462,197.779,51.694,11.606,3.32409970424136
